ConceptID,ConceptLabel,Dependencies,TaxonomyID
217,xAPI Implementation Review,165,CONF
218,xAPI Security Best Practices,69|219|220,PRIV
219,HTTPS for xAPI,,PRIV
220,Token-Based Authentication,69,PRIV
221,xAPI Version Negotiation,22|21,CONF
222,Backwards Compatibility (xAPI),22|221,CONF
223,xAPI Profile Server,31|199,CONF
224,Profile Validation,223|166,CONF
225,Learning Analytics Overview,1,PRIV
226,Engagement Metrics,225,PRIV
227,Completion Rate Analysis,50|225,PRIV
228,Struggle Pattern Detection,107|108|109|225,PRIV
229,Instructional Design Feedback Loop,225|226,PRIV
230,K-12 Privacy Regulations,85|179|180,PRIV
231,COPPA Safe Harbor,180,PRIV
232,School District Data Policy,230|88,PRIV
233,University Data Governance,86,PRIV
234,Corporate L&D Analytics,87|225,PRIV
235,xAPI for Mobile Web,1|236,IMPL
236,Responsive Web xAPI,,IMPL
237,Browser Compatibility (xAPI),235|236,IMPL
238,Polyfill Strategy,237,IMPL
239,Service Worker Lifecycle,128,BAND
240,Cache-First Strategy,128|239,BAND
241,Network-First Strategy,128|239,BAND
242,Statement Queue Flushing,125|129,BAND
243,Connectivity Detection,125,BAND
244,Retry Logic Design,193|242,IMPL
245,LRS Endpoint Configuration,57|63,LRSA
246,Activity Provider Configuration,25,IMPL
247,Statement Authority Configuration,20,IMPL
248,xAPI Registration Field,16|11,STMT
249,Revision Field (xAPI),14,STMT
250,Platform Field (xAPI),16,STMT
